locus_tag	ftype	length_bp	gene	EC_number	COG	product
Chloroflexi_metaspades_Bin_3_3_1-contigs_00030	CDS	1650	pamO	1.14.13.92	COG2072	Phenylacetone monooxygenase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00031	CDS	987	xghA	3.2.1.-		Xyloglucanase Xgh74A
Chloroflexi_metaspades_Bin_3_3_1-contigs_00032	CDS	396				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00033	CDS	399				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00034	CDS	1698				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00035	CDS	213				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00036	CDS	1149	acrC_1	1.3.1.95		Acryloyl-CoA reductase (NADH)
Chloroflexi_metaspades_Bin_3_3_1-contigs_00037	CDS	168				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00038	CDS	624				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00039	CDS	903				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00040	CDS	699				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00041	CDS	1074				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00042	CDS	297				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00043	CDS	1365				L-lactate transporter
Chloroflexi_metaspades_Bin_3_3_1-contigs_00044	CDS	789	linX_1	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
Chloroflexi_metaspades_Bin_3_3_1-contigs_00045	CDS	1227				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00046	CDS	1167	ssuD_1	1.14.14.5		Alkanesulfonate monooxygenase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00047	CDS	909	yitJ_1		COG0646	Bifunctional homocysteine S-methyltransferase/5,10-methylenetetrahydrofolate reductase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00048	CDS	327				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00049	CDS	861	mhpC_1	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00050	CDS	429				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00051	CDS	1401				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00052	CDS	1140				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00053	CDS	999	vgb_1	4.2.99.-		Virginiamycin B lyase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00054	CDS	573				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00055	CDS	1296	entS_1			Enterobactin exporter EntS
Chloroflexi_metaspades_Bin_3_3_1-contigs_00056	CDS	450	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Chloroflexi_metaspades_Bin_3_3_1-contigs_00057	CDS	396				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00058	CDS	846			COG2141	putative protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00059	CDS	810	fabG_2	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Chloroflexi_metaspades_Bin_3_3_1-contigs_00060	CDS	1770	sir	1.8.7.1	COG0155	Sulfite reductase [ferredoxin]
Chloroflexi_metaspades_Bin_3_3_1-contigs_00061	CDS	402				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00062	CDS	1398	tig	5.2.1.8		Trigger factor
Chloroflexi_metaspades_Bin_3_3_1-contigs_00063	CDS	618	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
Chloroflexi_metaspades_Bin_3_3_1-contigs_00064	CDS	1305	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
Chloroflexi_metaspades_Bin_3_3_1-contigs_00065	CDS	936	glpG	3.4.21.105		Rhomboid protease GlpG
Chloroflexi_metaspades_Bin_3_3_1-contigs_00066	CDS	315				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00067	CDS	279	bauB			Beta-alanine degradation protein BauB
Chloroflexi_metaspades_Bin_3_3_1-contigs_00068	CDS	696	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
Chloroflexi_metaspades_Bin_3_3_1-contigs_00069	CDS	3024				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00070	CDS	1245				L-lactate transporter
Chloroflexi_metaspades_Bin_3_3_1-contigs_00071	CDS	369				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00072	CDS	744	cpnA_1	1.1.1.163		Cyclopentanol dehydrogenase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00073	CDS	1185			COG4398	putative protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00074	CDS	846				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00075	CDS	468				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00076	CDS	390				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00077	CDS	681	COQ5_2	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
Chloroflexi_metaspades_Bin_3_3_1-contigs_00078	CDS	411				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00079	CDS	771	cpnA_2	1.1.1.163		Cyclopentanol dehydrogenase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00080	CDS	309				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00081	CDS	870			COG1073	putative protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00082	CDS	339				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00083	CDS	231				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00084	CDS	957	sfnG_1	1.14.14.35		FMNH(2)-dependent dimethylsulfone monooxygenase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00085	CDS	558	tdh	1.1.1.103		L-threonine 3-dehydrogenase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00086	CDS	327				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00087	CDS	378				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00088	CDS	1218	macB	3.6.3.-		Macrolide export ATP-binding/permease protein MacB
Chloroflexi_metaspades_Bin_3_3_1-contigs_00089	CDS	723	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
Chloroflexi_metaspades_Bin_3_3_1-contigs_00090	CDS	1794	mutL		COG0323	DNA mismatch repair protein MutL
Chloroflexi_metaspades_Bin_3_3_1-contigs_00091	CDS	450				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00092	CDS	1653	ywrD_1	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
Chloroflexi_metaspades_Bin_3_3_1-contigs_00093	CDS	645	ycf3			Photosystem I assembly protein Ycf3
Chloroflexi_metaspades_Bin_3_3_1-contigs_00094	CDS	969	tdcB_1	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
Chloroflexi_metaspades_Bin_3_3_1-contigs_00095	CDS	657				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00096	CDS	2058	apc3_1	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
Chloroflexi_metaspades_Bin_3_3_1-contigs_00097	CDS	327				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00098	CDS	477	surE	3.1.3.5		5'/3'-nucleotidase SurE
Chloroflexi_metaspades_Bin_3_3_1-contigs_00099	CDS	1149	dgaE_1	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00100	CDS	936	fcl_1	1.1.1.271		GDP-L-fucose synthase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00101	CDS	840				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00102	CDS	399				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00103	CDS	189				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00104	CDS	1911	dnaK			Chaperone protein DnaK
Chloroflexi_metaspades_Bin_3_3_1-contigs_00105	CDS	588	grpE			Protein GrpE
Chloroflexi_metaspades_Bin_3_3_1-contigs_00106	CDS	333				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00107	CDS	372				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00108	CDS	783				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00109	CDS	900				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00110	CDS	396			COG0251	RutC family protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00111	CDS	555				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00112	CDS	195				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00113	CDS	1935				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00114	CDS	546				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00115	CDS	891	fgd_2	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00116	CDS	933	yajO_1	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
Chloroflexi_metaspades_Bin_3_3_1-contigs_00117	CDS	690	comB	3.1.3.71		2-phosphosulfolactate phosphatase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00118	CDS	1230				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00119	CDS	903	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00120	CDS	1164		2.6.1.1	COG0436	Aspartate aminotransferase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00121	CDS	1092	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
Chloroflexi_metaspades_Bin_3_3_1-contigs_00122	CDS	1743	nadE	6.3.5.1	COG0171	Glutamine-dependent NAD(+) synthetase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00123	CDS	873	folP	2.5.1.15	COG0294	Dihydropteroate synthase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00124	CDS	1563	pccB	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
Chloroflexi_metaspades_Bin_3_3_1-contigs_00125	CDS	204				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00126	CDS	1848	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
Chloroflexi_metaspades_Bin_3_3_1-contigs_00127	CDS	936	mdh	1.1.1.37		Malate dehydrogenase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00128	CDS	1671	cmdD_1			Chondramide synthase cmdD
Chloroflexi_metaspades_Bin_3_3_1-contigs_00129	CDS	270				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00130	CDS	894	sdhE	1.3.5.-	COG2048	8-methylmenaquinol:fumarate reductase membrane anchor subunit
Chloroflexi_metaspades_Bin_3_3_1-contigs_00131	CDS	957				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00132	CDS	1677	sdhA	1.3.5.1	COG1053	Succinate dehydrogenase flavoprotein subunit
Chloroflexi_metaspades_Bin_3_3_1-contigs_00133	CDS	261				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00134	CDS	180				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00135	CDS	651	trpF	5.3.1.24	COG0135	N-(5'-phosphoribosyl)anthranilate isomerase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00136	CDS	729	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00137	CDS	1140	hsaA_1	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
Chloroflexi_metaspades_Bin_3_3_1-contigs_00138	CDS	897	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00139	CDS	726	rhmA_2	4.1.2.53	COG3836	2-keto-3-deoxy-L-rhamnonate aldolase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00140	CDS	345				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00141	CDS	1011		1.-.-.-		Putative coenzyme F420-dependent oxidoreductase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00142	CDS	243	rnpA	3.1.26.5		Ribonuclease P protein component
Chloroflexi_metaspades_Bin_3_3_1-contigs_00143	CDS	210			COG0759	Putative membrane protein insertion efficiency factor
Chloroflexi_metaspades_Bin_3_3_1-contigs_00144	CDS	1164	bamB_1			Outer membrane protein assembly factor BamB
Chloroflexi_metaspades_Bin_3_3_1-contigs_00145	CDS	210				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00146	CDS	636				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00147	CDS	831	RBKS_1	2.7.1.15		Ribokinase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00148	CDS	777		4.2.1.150	COG1024	Crotonyl-CoA hydratase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00149	CDS	726	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00150	CDS	1620	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00151	CDS	1272	serS	6.1.1.11	COG0172	Serine--tRNA ligase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00152	CDS	1122	dgaE_2	4.3.1.29		D-glucosaminate-6-phosphate ammonia lyase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00153	CDS	366				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00154	CDS	429				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00155	CDS	399				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00156	CDS	1023	plsX_1	2.3.1.274	COG0416	Phosphate acyltransferase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00157	CDS	753	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
Chloroflexi_metaspades_Bin_3_3_1-contigs_00158	CDS	771	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
Chloroflexi_metaspades_Bin_3_3_1-contigs_00159	CDS	1008	gcvT_1	2.1.2.10		Aminomethyltransferase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00160	CDS	351	iscA		COG0316	Iron-binding protein IscA
Chloroflexi_metaspades_Bin_3_3_1-contigs_00161	CDS	186				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00162	CDS	813	bacC_1	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00163	CDS	861	vgb_2	4.2.99.-		Virginiamycin B lyase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00164	CDS	321				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00165	CDS	1014	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
Chloroflexi_metaspades_Bin_3_3_1-contigs_00166	CDS	999	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
Chloroflexi_metaspades_Bin_3_3_1-contigs_00167	CDS	261				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00168	CDS	426	aroQ_1	4.2.1.10		3-dehydroquinate dehydratase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00169	CDS	2385	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
Chloroflexi_metaspades_Bin_3_3_1-contigs_00170	CDS	780	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00171	CDS	1095				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00172	CDS	1098				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00173	CDS	453				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00174	CDS	420				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00175	CDS	282				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00176	CDS	642				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00177	CDS	573	rhmD_1	4.2.1.90		L-rhamnonate dehydratase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00178	CDS	102				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00179	tmRNA	353	ssrA			transfer-messenger RNA, SsrA
Chloroflexi_metaspades_Bin_3_3_1-contigs_00180	CDS	1011				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00181	CDS	1362	nhaA		COG3004	Na(+)/H(+) antiporter NhaA
Chloroflexi_metaspades_Bin_3_3_1-contigs_00182	CDS	282				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00183	CDS	768				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00184	CDS	792	mazG	3.6.1.1	COG1694	Nucleoside triphosphate pyrophosphohydrolase/pyrophosphatase MazG
Chloroflexi_metaspades_Bin_3_3_1-contigs_00185	CDS	300				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00186	CDS	948				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00187	CDS	798				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00188	CDS	1632	atsA	3.1.6.1	COG3119	Arylsulfatase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00189	CDS	327				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00190	CDS	630				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00191	CDS	426				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00192	CDS	684				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00193	CDS	909	folD		COG0190	Bifunctional protein FolD protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00194	CDS	393	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00195	CDS	408				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00196	CDS	927	fgd_3	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00197	CDS	333				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00198	CDS	1542	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
Chloroflexi_metaspades_Bin_3_3_1-contigs_00199	CDS	720	menG	2.1.1.163		Demethylmenaquinone methyltransferase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00200	CDS	2094	apc3_2	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
Chloroflexi_metaspades_Bin_3_3_1-contigs_00201	CDS	1671	apc4_1	6.4.1.8	COG0146	Acetophenone carboxylase delta subunit
Chloroflexi_metaspades_Bin_3_3_1-contigs_00202	CDS	243				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00203	CDS	1110	iolG_1	1.1.1.18	COG0673	Myo-inositol 2-dehydrogenase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00204	CDS	1167	thrC_1	4.2.3.1	COG0498	Threonine synthase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00205	CDS	381				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00206	CDS	888				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00207	CDS	843	COQ3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
Chloroflexi_metaspades_Bin_3_3_1-contigs_00208	CDS	813	yajO_2	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
Chloroflexi_metaspades_Bin_3_3_1-contigs_00209	CDS	942				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00210	CDS	1230	bbsF_2	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsF
Chloroflexi_metaspades_Bin_3_3_1-contigs_00211	CDS	246				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00212	CDS	1251	bbsE_2	2.8.3.15		Succinyl-CoA:(R)-benzylsuccinate CoA-transferase subunit BbsE
Chloroflexi_metaspades_Bin_3_3_1-contigs_00213	CDS	1059	add	3.5.4.46	COG1816	Cyclic adenylate deaminase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00214	CDS	1197		4.2.1.-	COG4948	D-galactonate dehydratase family member
Chloroflexi_metaspades_Bin_3_3_1-contigs_00215	CDS	462				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00216	CDS	189				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00217	CDS	627				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00218	CDS	216				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00219	CDS	483				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00220	CDS	996	ligJ_1	4.2.1.-		2-keto-4-carboxy-3-hexenedioate hydratase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00221	CDS	675				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00222	CDS	210				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00223	CDS	867				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00224	CDS	213				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00225	CDS	1116				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00226	CDS	303				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00227	CDS	909				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00228	CDS	897	cbl			HTH-type transcriptional regulator cbl
Chloroflexi_metaspades_Bin_3_3_1-contigs_00229	CDS	153				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00230	CDS	177				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00231	CDS	372				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00232	CDS	519				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00233	CDS	582				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00234	CDS	675				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00235	CDS	1386	dnaA_1		COG0593	Chromosomal replication initiator protein DnaA
Chloroflexi_metaspades_Bin_3_3_1-contigs_00236	CDS	300	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00237	CDS	552				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00238	CDS	1401				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00239	CDS	840		3.5.1.29		2-(acetamidomethylene)succinate hydrolase
Chloroflexi_metaspades_Bin_3_3_1-contigs_00240	CDS	249				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00241	CDS	516				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00242	CDS	399				hypothetical protein
Chloroflexi_metaspades_Bin_3_3_1-contigs_00243	CDS	492	ntaB	1.5.1.42		FMN reductase (NADH) NtaB
